cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
7.39,x,y,f,p,y,7.58,15.34,y,t,no_data,d,u
3.7,b,y,f,no_data,r,7.51,8.03,y,t,z,d,a
8.4,f,w,f,x,w,9.74,9.69,w,f,f,h,u
6.81,s,n,t,d,w,7.71,6.87,e,f,f,d,u
2.67,f,n,t,d,n,3.35,5.95,n,f,f,d,a
3.65,b,n,f,no_data,u,5.31,4.55,w,f,f,d,u
6.31,f,n,f,e,n,4.89,12.65,w,t,l,w,u
10.88,p,w,t,e,n,7.39,17.23,w,t,r,m,a
5.11,o,w,f,no_data,w,0.0,0.0,f,f,f,d,a
7.12,x,n,f,a,y,9.77,9.52,n,t,no_data,d,u
8.13,x,n,f,a,n,8.9,14.61,n,f,f,h,a
9.46,x,y,f,a,n,8.76,11.32,n,t,no_data,d,u
3.98,f,y,f,p,n,3.0,4.03,n,t,f,d,u
6.9,o,r,f,no_data,y,1.63,15.58,y,f,f,d,a
4.14,x,n,f,p,y,4.55,10.0,y,f,f,d,a
11.15,s,g,f,s,u,8.17,21.0,b,f,f,d,a
12.75,x,y,f,s,p,6.9,16.49,n,f,f,d,u
7.86,x,p,f,s,p,4.52,9.52,p,f,f,d,w
9.16,x,n,t,p,y,7.76,16.68,n,t,p,d,u
2.31,p,n,f,a,n,7.47,2.42,y,t,e,m,s
7.45,x,w,t,no_data,w,8.31,13.87,w,t,l,d,u
9.74,s,w,t,d,p,5.09,22.51,w,f,f,d,u
8.46,x,n,f,e,w,8.85,17.91,w,t,p,d,u
5.11,x,n,f,p,e,4.87,10.55,n,f,f,d,a
5.31,s,b,f,d,o,6.12,12.22,w,f,f,g,w
4.79,o,w,f,f,f,5.6,32.55,w,t,f,d,a
1.07,f,n,t,a,w,4.75,0.85,n,f,f,h,u
1.81,f,o,f,d,o,3.01,5.72,y,f,f,h,a
13.11,f,n,f,d,w,9.69,26.05,w,f,f,l,a
6.79,f,o,f,s,y,8.83,12.26,o,f,f,d,a
4.65,f,e,f,x,n,6.33,5.26,y,f,f,d,u
5.84,o,w,f,no_data,w,0.0,0.0,f,f,f,d,a
4.84,s,o,f,d,o,3.45,6.29,o,f,f,h,a
0.56,x,o,f,no_data,y,3.54,0.8,w,f,f,d,a
4.26,x,y,f,a,y,5.6,7.45,o,f,f,g,u
1.69,c,y,f,no_data,y,7.74,2.93,y,f,f,g,a
14.74,x,n,t,e,w,10.7,17.05,w,t,no_data,d,u
2.77,s,u,t,d,p,4.54,5.52,g,f,f,d,u
5.22,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
8.24,p,n,t,e,n,9.41,18.17,w,t,r,m,u
9.54,s,n,f,s,g,8.93,21.79,u,f,f,d,a
7.33,x,e,f,x,w,7.87,20.0,w,f,f,d,u
6.4,x,y,f,a,k,7.46,7.36,n,t,z,d,u
2.54,x,b,f,no_data,w,4.99,4.24,w,f,f,d,a
9.14,x,n,f,e,p,6.3,9.88,n,f,f,d,a
9.48,f,e,f,s,y,6.96,17.24,e,f,f,d,a
9.43,x,n,t,p,o,8.55,25.97,e,f,f,d,u
6.6,x,w,f,d,w,3.44,8.85,w,f,f,g,a
3.03,x,u,f,no_data,u,5.99,5.09,w,f,f,d,u
7.33,p,n,f,e,w,8.65,15.49,w,t,p,d,a
5.56,f,n,f,x,w,7.57,10.18,n,f,f,l,a
14.01,x,g,f,s,p,7.46,17.43,n,f,f,d,a
3.37,x,w,f,x,p,8.07,4.0,p,f,f,l,u
7.8,f,w,f,d,w,2.2,13.15,w,f,f,d,a
6.57,f,p,f,x,w,5.56,16.34,w,f,f,d,a
9.72,f,n,f,s,u,5.69,17.91,u,f,f,d,w
4.31,f,n,f,a,y,6.91,4.94,o,f,f,d,w
4.11,x,g,t,s,r,4.82,13.15,w,f,f,d,a
1.05,b,y,f,no_data,g,4.68,2.63,n,t,f,g,u
7.06,x,n,f,e,w,8.13,14.14,w,t,p,d,u
3.51,f,b,f,x,y,3.46,2.88,n,f,f,l,a
9.35,x,n,f,p,p,10.55,30.43,n,f,f,d,u
1.14,f,e,t,a,p,5.81,1.09,n,f,f,d,a
7.96,x,y,t,p,y,5.86,11.98,e,f,f,d,a
11.36,x,n,t,e,p,9.01,17.48,w,t,p,d,a
3.33,f,n,f,no_data,n,6.54,7.04,w,f,f,d,a
6.66,x,e,f,a,y,8.62,11.08,y,t,z,d,a
9.36,f,n,f,s,p,7.9,19.79,u,f,f,g,w
7.41,x,w,t,no_data,g,7.31,12.51,w,t,l,g,u
10.31,f,b,f,no_data,b,5.38,22.79,w,t,f,d,a
6.82,f,e,f,x,w,5.96,17.91,w,f,f,d,u
3.52,b,l,f,s,n,6.08,8.29,l,t,e,d,a
9.88,f,r,f,no_data,w,11.16,14.61,w,t,g,d,u
3.73,x,n,f,no_data,k,5.87,6.91,w,f,f,d,a
3.73,f,b,f,x,w,5.59,6.66,w,f,f,d,u
4.83,x,o,f,p,n,5.32,13.3,e,f,f,d,a
7.78,x,p,f,x,w,7.66,18.59,w,f,f,d,a
4.03,x,n,f,x,n,7.63,7.97,w,t,no_data,d,s
6.68,x,y,f,p,y,7.26,14.18,y,t,no_data,d,u
0.96,x,w,f,a,w,3.32,1.37,e,f,f,d,a
2.41,x,e,f,a,p,5.04,2.57,w,f,f,d,u
8.08,x,n,f,e,w,7.87,14.49,w,t,p,d,a
3.09,x,w,f,d,p,3.81,2.62,w,f,f,g,a
11.03,s,w,t,d,o,5.66,16.38,w,f,f,d,a
2.56,p,n,f,a,n,7.27,2.47,y,t,e,m,a
3.5,x,o,f,a,n,4.84,5.89,n,t,z,d,a
12.05,f,b,f,no_data,b,5.46,20.89,w,t,f,d,a
13.21,x,n,t,p,y,9.53,23.1,n,f,f,d,u
9.62,x,y,t,p,r,7.21,13.65,y,f,f,d,u
1.37,x,y,f,f,f,4.49,5.87,y,f,f,d,u
15.27,x,n,t,e,w,10.03,17.67,w,t,no_data,d,a
3.12,x,p,f,a,e,4.02,6.47,o,f,f,g,a
7.19,x,n,f,a,n,7.35,7.16,n,t,z,g,a
8.17,f,r,f,no_data,w,10.83,13.94,w,t,p,d,u
3.33,b,n,f,no_data,k,6.18,3.12,w,f,f,d,w
8.5,x,w,f,d,w,3.6,9.46,w,f,f,g,a
6.02,f,b,f,x,w,5.88,9.14,n,f,f,l,a
9.29,x,e,f,x,w,7.08,18.16,w,f,f,d,a
3.63,s,u,f,a,u,5.42,6.0,u,f,f,d,u
5.89,x,g,f,a,n,5.49,3.73,w,t,l,d,w
4.42,x,n,f,s,g,4.55,5.58,n,f,f,d,w
2.17,x,b,f,no_data,w,6.17,4.58,w,f,f,d,u
5.31,s,b,f,d,b,5.87,12.48,w,f,f,m,a
8.15,x,n,t,p,y,7.31,12.77,y,f,f,d,a
2.74,f,w,f,d,w,3.16,5.85,w,f,f,g,a
4.65,f,w,f,x,n,6.9,4.18,w,f,f,d,u
1.78,b,w,f,no_data,n,5.78,3.07,n,f,f,d,a
9.21,f,k,t,d,n,4.76,24.98,g,f,f,d,a
13.66,x,n,t,p,e,9.15,26.43,y,f,f,d,u
4.29,b,n,f,no_data,n,9.79,5.57,w,t,no_data,g,a
7.94,f,n,f,x,w,9.6,11.0,w,f,f,d,u
1.41,x,g,f,no_data,g,4.59,2.27,w,f,f,d,u
1.75,b,n,f,a,n,5.28,1.77,n,f,f,d,u
4.09,b,n,f,no_data,u,6.84,4.74,w,f,f,d,a
9.68,x,y,f,a,o,6.91,18.96,y,t,r,d,w
3.71,x,w,f,s,p,3.74,2.92,n,f,f,g,a
1.77,x,y,f,d,n,2.16,2.74,n,f,f,d,a
1.09,b,g,f,no_data,g,2.93,1.49,w,f,f,d,u
9.18,f,w,f,x,w,9.35,11.39,w,f,f,h,a
9.33,f,l,f,s,b,7.36,18.94,b,f,f,d,w
2.6,f,w,f,x,p,8.61,3.91,n,f,f,l,a
5.62,f,k,f,s,w,4.13,9.38,g,f,f,d,u
3.31,s,n,t,d,p,4.21,5.85,n,f,f,d,u
0.79,f,o,f,d,o,4.98,1.14,y,f,f,g,a
3.29,f,g,f,a,g,3.98,2.57,g,f,f,d,w
6.39,f,b,f,x,w,6.67,9.79,n,f,f,l,w
3.96,b,n,f,x,p,5.88,4.62,n,f,f,m,u
9.55,s,p,t,d,o,5.79,16.86,w,f,f,d,u
0.98,b,w,f,no_data,g,3.14,1.69,w,f,f,d,w
3.05,o,k,f,f,f,4.26,16.68,g,f,f,d,a
0.73,f,e,t,a,w,5.42,0.93,n,f,f,d,u
6.53,f,p,f,s,p,3.36,9.29,p,f,f,d,w
12.24,o,n,f,f,f,3.53,26.63,n,f,f,d,s
2.63,b,n,f,no_data,k,7.24,3.07,w,f,f,d,a
11.0,s,g,t,d,n,4.96,26.43,n,f,f,l,u
3.67,o,k,f,f,f,4.51,17.05,n,f,f,d,a
2.5,c,y,f,no_data,n,7.69,3.46,y,f,f,g,u
14.1,x,n,t,e,w,8.57,15.7,w,t,no_data,d,a
9.78,x,w,f,x,w,10.85,12.38,w,f,f,d,u
4.69,c,y,f,no_data,n,6.51,8.21,w,f,f,d,u
9.31,f,e,f,no_data,w,7.83,25.59,n,t,e,d,w
8.49,s,n,t,d,w,7.21,10.79,n,f,f,d,a
7.83,s,p,t,d,p,7.41,13.07,p,t,f,d,a
6.08,s,o,f,d,o,3.56,6.15,o,f,f,h,a
1.98,b,n,f,a,g,4.47,1.61,n,f,f,d,u
2.29,f,k,f,a,p,4.73,2.69,w,f,f,g,u
7.84,f,n,t,d,y,5.65,8.93,e,f,f,d,u
3.2,c,u,f,a,n,3.66,3.57,u,f,f,d,a
8.2,f,g,f,s,g,8.05,20.39,u,f,f,g,w
3.54,x,y,f,a,w,5.8,3.7,n,t,r,g,a
9.24,x,y,t,p,e,7.28,26.65,e,f,f,d,a
2.92,o,g,f,f,f,3.9,13.89,n,f,f,d,a
6.19,x,w,f,e,w,5.81,12.42,y,t,g,d,a
1.16,b,n,f,no_data,k,3.54,2.36,n,t,f,m,a
14.17,x,n,t,e,w,8.78,17.09,w,t,no_data,g,u
4.93,x,e,f,no_data,w,4.6,13.96,y,f,f,d,a
0.62,f,o,f,d,o,3.91,0.95,o,f,f,g,u
5.41,s,n,f,d,w,4.0,6.88,w,f,f,d,a
4.18,f,n,f,x,w,4.72,3.25,n,f,f,l,u
11.44,s,n,f,d,w,9.11,24.49,w,f,f,l,a
7.64,x,n,t,p,y,4.83,11.54,y,f,f,d,a
9.41,f,e,f,s,y,8.02,20.21,u,f,f,d,a
6.65,f,y,f,f,f,5.01,15.44,y,f,f,d,u
5.46,x,y,f,s,y,5.21,14.08,y,f,f,d,a
5.3,x,w,f,no_data,g,3.46,12.6,y,f,f,d,a
5.4,b,o,f,e,g,6.38,7.42,o,f,f,g,u
7.79,x,e,f,x,w,6.66,18.72,w,f,f,d,a
1.52,x,g,f,no_data,k,5.47,2.75,w,f,f,g,a
7.7,x,g,f,s,p,7.16,19.63,u,f,f,d,a
6.91,s,n,f,d,w,5.37,8.07,w,f,f,d,a
11.1,f,n,f,x,n,8.15,23.68,p,f,f,d,w
4.87,o,w,f,no_data,w,0.0,0.0,f,f,f,d,u
6.71,x,n,f,e,w,5.21,10.13,n,f,f,d,u
10.61,x,r,t,d,b,4.85,25.63,g,f,f,l,a
10.93,s,n,f,no_data,w,5.13,25.67,n,f,f,d,u
9.64,x,l,f,x,w,6.69,19.03,w,f,f,d,a
6.35,f,o,f,d,o,7.05,13.27,w,f,f,g,a
8.86,f,n,f,s,w,6.99,11.01,n,f,f,m,a
2.45,x,e,f,a,p,5.67,2.34,w,f,f,d,a
3.02,o,k,f,f,f,4.16,18.09,n,f,f,d,a
3.27,x,y,f,a,w,6.16,3.52,y,t,r,d,u
3.85,b,n,f,a,g,5.99,4.78,n,f,f,d,a
3.64,f,n,f,d,o,5.58,7.08,w,f,f,d,a
7.47,f,o,f,s,y,8.7,12.01,o,f,f,d,a
5.83,c,y,f,no_data,n,6.4,7.12,w,f,f,d,a
13.17,x,n,f,e,w,11.22,17.16,w,t,e,d,a
6.63,x,n,f,s,g,5.26,8.31,n,f,f,d,w
0.77,x,p,f,a,p,4.13,1.07,k,f,f,d,u
4.77,x,n,f,p,y,3.62,10.43,n,f,f,g,a
3.42,f,n,f,d,o,5.69,6.08,o,f,f,d,w
8.95,o,e,f,f,f,3.26,23.33,n,f,f,d,u
11.49,s,o,t,d,o,5.99,17.72,w,f,f,d,a
11.35,s,w,t,d,p,6.51,26.42,w,f,f,d,a
9.38,x,n,f,a,n,10.76,16.13,n,f,f,d,a
9.19,f,b,f,no_data,b,4.66,17.33,w,t,f,d,a
9.14,o,n,f,no_data,w,5.13,24.61,n,f,f,d,u
8.64,f,w,f,x,w,9.57,10.64,w,f,f,h,u
10.1,x,n,f,a,n,10.76,14.64,n,f,f,d,a
1.52,x,g,f,no_data,k,5.09,2.54,w,f,f,g,u
9.29,x,n,f,e,w,7.75,10.62,n,f,f,d,a
11.79,x,n,t,d,n,6.92,17.23,n,f,f,d,u
2.58,f,r,f,a,r,4.45,5.7,y,f,f,g,a
6.35,f,y,f,f,f,4.63,11.3,y,f,f,d,u
5.68,x,n,f,p,n,6.73,14.27,e,f,f,d,u
3.65,f,n,f,no_data,k,5.87,6.17,w,f,f,d,u
3.25,x,n,f,a,n,4.62,5.79,n,t,z,d,a
5.42,x,k,f,e,k,7.37,7.72,k,f,f,g,a
7.47,x,n,f,e,w,6.22,9.46,w,f,f,d,w
8.43,x,n,f,a,w,7.25,13.83,g,f,f,g,u
5.35,x,g,f,a,n,5.65,4.6,g,t,l,d,a
12.34,x,n,t,p,e,8.76,26.43,y,f,f,d,u
3.85,b,n,f,a,g,6.12,4.09,g,f,f,d,w
4.44,s,e,t,d,w,5.41,5.85,e,f,f,d,u
3.96,f,n,f,no_data,k,6.88,7.08,w,f,f,d,u
3.14,f,u,f,a,w,4.5,7.46,y,f,f,d,a
4.26,f,w,f,e,p,4.42,10.71,w,t,e,g,a
2.82,b,n,f,no_data,n,6.01,2.77,w,f,f,d,w
8.24,x,l,f,x,w,7.3,16.0,w,f,f,d,a
5.09,o,y,f,f,f,0.0,0.0,f,t,f,d,s
3.67,x,n,f,p,e,4.41,10.6,n,f,f,d,a
4.45,s,n,f,p,n,3.35,5.78,n,t,f,d,u
0.58,f,o,f,d,o,3.53,0.93,y,f,f,g,a
1.62,b,n,f,a,n,4.27,1.47,n,f,f,h,a
1.14,x,w,f,a,w,3.15,1.72,n,f,f,d,u
12.28,s,g,f,a,w,7.67,25.43,w,f,f,l,a
5.88,f,o,f,a,w,7.62,6.88,o,f,f,d,w
7.36,f,y,f,s,y,6.75,16.86,e,f,f,d,a
5.6,x,n,t,no_data,w,9.64,13.31,w,t,g,d,u
7.75,f,n,f,s,y,9.18,12.6,n,f,f,d,a
8.09,p,g,f,a,w,6.63,13.75,g,f,f,d,a
13.25,x,g,f,s,p,9.03,18.54,n,f,f,d,u
6.09,x,e,f,e,k,8.73,9.18,o,f,f,m,u
7.43,x,w,t,no_data,g,7.72,13.81,w,t,l,g,u
7.07,x,w,t,no_data,p,8.04,12.98,w,t,l,g,u
7.54,x,y,t,p,y,5.53,12.03,e,f,f,d,u
1.31,x,y,f,f,f,4.0,5.94,y,f,f,d,a
3.28,f,n,f,e,w,4.19,3.43,w,t,e,d,u
15.01,x,n,t,e,w,10.46,17.88,w,t,no_data,d,a
2.84,s,w,f,d,w,3.24,2.58,w,f,f,g,u
7.05,s,y,f,a,w,6.95,17.57,g,f,f,d,w
4.48,x,o,f,a,y,7.04,4.97,n,f,f,d,a
8.4,o,o,f,no_data,o,1.62,14.96,n,f,f,d,a
7.99,p,n,f,a,w,8.45,13.61,w,f,f,g,u
13.35,x,n,t,p,y,9.5,31.49,y,f,f,d,a
9.01,x,u,t,x,n,9.43,20.29,g,f,f,d,a
10.42,x,n,t,p,y,9.0,22.36,n,f,f,d,a
10.67,f,y,f,no_data,w,7.44,25.38,n,t,e,d,a
2.99,x,n,f,s,n,4.61,5.81,w,t,z,d,u
1.13,x,w,f,a,w,3.53,1.77,e,f,f,l,u
10.39,x,n,t,p,y,9.16,22.24,n,f,f,d,a
5.81,c,y,f,no_data,r,6.02,7.38,w,f,f,d,a
0.74,x,n,f,a,p,4.13,0.94,k,f,f,d,u
3.51,o,k,f,f,f,4.41,16.78,g,f,f,d,a
10.12,s,w,t,d,y,6.18,24.85,w,f,f,d,u
4.11,x,r,f,d,r,6.08,8.1,l,f,f,l,u
1.46,x,g,f,no_data,k,5.24,2.63,w,f,f,g,a
4.14,b,w,f,x,w,4.75,2.99,y,f,f,g,u
13.21,f,g,f,e,w,11.37,17.88,w,t,e,d,u
2.92,x,b,f,no_data,u,6.42,4.99,w,f,f,d,u
6.52,x,n,f,p,y,7.76,12.57,n,f,f,h,a
6.07,x,n,f,x,n,5.05,6.89,n,t,r,d,a
0.96,x,w,f,a,w,3.21,1.48,e,f,f,d,u
7.81,o,n,f,no_data,o,1.65,13.78,n,f,f,d,a
3.95,x,n,f,s,y,3.6,5.81,w,f,f,d,a
1.85,b,n,f,a,g,4.52,1.97,n,f,f,d,a
4.04,o,w,f,f,f,6.02,29.21,w,t,f,p,a
3.34,f,b,f,x,w,4.54,3.31,n,f,f,d,a
6.6,f,y,f,s,y,5.19,13.99,e,f,f,d,a
13.38,p,n,t,e,g,9.4,17.22,w,t,r,m,a
8.46,x,n,f,a,n,8.76,7.96,n,t,z,g,a
10.25,o,n,f,f,f,3.64,27.14,n,f,f,d,u
4.59,x,n,t,p,y,5.55,15.12,y,f,f,d,u
9.65,x,n,f,a,n,10.24,14.25,n,f,f,d,a
6.51,x,n,f,a,n,11.28,11.23,y,t,no_data,d,a
5.9,s,y,f,p,n,3.83,5.04,n,t,f,d,u
1.3,b,n,f,a,n,3.84,1.35,n,f,f,h,s
9.13,o,n,f,no_data,w,4.14,23.09,n,f,f,d,u
5.92,x,g,f,a,n,6.24,5.16,g,t,l,d,w
1.57,b,n,f,a,n,4.65,1.62,n,f,f,d,s
8.07,f,w,f,s,w,7.59,29.13,w,f,f,m,s
6.2,x,w,f,e,p,5.22,12.21,w,t,e,g,a
2.01,x,o,f,d,y,2.88,5.53,y,f,f,h,a
6.93,f,p,f,s,p,4.34,9.82,p,f,f,d,w
15.21,x,g,f,d,w,9.05,26.36,w,f,f,d,w
6.69,x,w,f,d,w,3.64,7.97,w,f,f,d,u
4.11,o,o,f,f,f,0.0,0.0,f,t,f,d,s
3.61,f,n,f,x,w,4.63,3.4,n,f,f,l,u
4.94,s,e,t,d,p,6.49,6.92,e,f,f,d,a
4.87,f,n,f,x,y,7.28,5.55,n,f,f,d,u
3.79,c,y,t,x,p,4.98,10.44,w,f,f,d,s
2.18,f,o,f,a,o,3.43,6.35,o,f,f,h,a
4.01,s,n,t,d,p,5.72,5.54,n,f,f,d,a
3.22,f,g,f,d,w,2.68,7.39,w,f,f,g,u
3.53,x,n,f,s,n,5.82,9.13,w,t,z,d,u
1.08,c,n,t,a,w,5.3,0.97,n,f,f,d,a
2.92,s,w,f,d,w,2.95,7.57,w,f,f,g,u
6.61,s,o,t,d,o,3.86,10.12,w,t,f,d,a
8.74,x,n,f,a,n,10.79,15.44,n,f,f,d,a
8.35,x,r,f,no_data,w,10.62,13.49,w,t,p,d,u
5.09,x,o,f,p,n,5.48,11.38,e,f,f,d,u
8.48,f,w,f,e,n,6.01,13.68,w,t,e,m,a
4.5,f,y,f,x,y,5.32,4.54,n,f,f,l,a
5.71,s,y,f,d,y,3.36,6.98,o,f,f,h,a
5.89,f,n,f,p,n,4.02,6.69,n,t,f,d,u
3.67,x,n,f,a,w,5.79,3.72,y,t,r,g,a
6.05,s,n,t,d,w,7.09,7.08,n,f,f,d,u
8.38,x,k,f,a,w,4.25,14.36,w,f,f,d,u
7.63,x,n,f,a,n,10.35,10.1,y,t,no_data,d,a
4.36,x,y,f,x,n,6.99,4.29,w,f,f,d,u
12.53,x,g,f,s,p,8.34,17.89,n,f,f,d,u
14.25,x,n,f,d,w,10.08,17.12,n,t,no_data,d,a
11.02,x,n,t,p,y,7.37,17.29,n,t,p,d,a
1.21,x,y,f,f,f,3.51,5.62,y,f,f,d,a
7.34,x,n,f,a,k,8.73,7.58,n,t,z,g,u
8.2,x,u,f,a,w,4.53,14.98,w,f,f,d,a
5.92,b,g,f,no_data,k,8.92,11.62,w,t,z,g,s
11.87,x,n,t,p,o,9.57,32.77,u,f,f,d,u
5.9,x,y,t,x,y,7.75,13.23,w,f,f,d,u
3.92,f,y,f,f,f,5.24,13.03,y,f,f,d,a
10.17,x,n,f,a,w,10.55,29.45,w,f,f,d,a
9.29,x,n,f,e,w,6.08,9.4,n,f,f,d,a
5.6,x,n,t,p,y,6.82,13.5,y,f,f,d,a
11.13,x,n,t,p,o,6.98,29.17,u,f,f,d,a
12.32,f,n,f,e,w,10.66,12.57,w,t,g,d,a
8.1,f,n,t,d,w,7.08,10.62,n,f,f,d,a
5.13,x,y,f,p,y,7.58,16.09,y,t,no_data,d,a
4.04,x,w,f,s,p,4.06,3.14,n,f,f,g,u
1.67,c,n,f,a,w,5.36,1.61,g,f,f,l,u
1.95,s,n,f,a,p,6.44,2.35,n,f,f,h,a
3.01,x,o,f,a,n,5.24,6.48,n,t,z,d,w
10.47,s,r,f,x,n,7.17,21.59,n,f,f,d,u
6.23,x,n,f,e,p,4.77,9.12,n,f,f,d,u
9.39,x,r,t,d,n,5.11,13.36,n,f,f,d,u
1.14,x,e,t,a,p,5.68,0.97,n,f,f,h,u
10.16,s,n,f,no_data,w,4.98,24.42,n,f,f,d,a
8.07,x,n,f,s,n,5.53,7.83,n,f,f,d,a
7.58,f,p,f,s,p,4.49,10.39,p,f,f,d,w
7.1,x,y,t,x,y,6.7,14.68,w,f,f,d,u
5.03,f,y,f,x,y,4.01,13.48,y,f,f,d,a
4.63,x,y,f,f,f,2.76,8.48,y,f,f,d,a
6.24,x,w,f,e,p,5.58,12.46,w,t,e,g,u
8.05,x,r,f,no_data,w,10.85,14.45,w,t,p,d,u
6.79,f,e,t,d,w,5.22,8.61,e,f,f,d,a
7.01,b,n,f,no_data,k,12.18,14.02,w,t,z,g,a
7.7,f,n,f,x,w,10.87,11.68,w,f,f,d,u
0.61,x,p,f,a,n,4.13,0.98,k,f,f,d,u
12.89,s,p,t,d,o,5.92,17.4,w,f,f,d,a
7.93,f,w,f,e,p,5.09,13.03,w,t,e,g,a
4.74,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
6.8,s,y,f,a,w,5.5,13.82,w,f,f,d,u
7.73,x,n,f,p,y,7.74,13.72,n,f,f,g,a
9.64,x,n,t,no_data,w,9.19,13.23,w,t,g,d,u
13.72,f,k,f,a,k,7.78,22.51,w,f,f,d,u
9.34,x,n,f,a,n,9.89,17.49,n,f,f,d,a
0.97,f,n,t,a,w,5.06,1.01,n,f,f,h,u
6.15,x,n,f,p,y,6.19,13.47,n,f,f,g,a
4.74,b,n,f,no_data,k,11.37,7.12,w,t,no_data,g,a
4.0,x,r,f,d,r,5.28,6.73,w,f,f,d,a
8.22,x,n,f,s,n,5.39,7.39,n,f,f,d,w
11.7,x,n,t,p,y,9.94,23.7,n,f,f,d,a
4.31,f,n,f,d,o,6.1,6.8,w,f,f,d,a
3.19,x,e,f,no_data,e,4.6,4.9,e,f,f,d,a
1.29,b,g,f,no_data,g,3.46,1.41,w,f,f,d,u
4.69,x,o,f,a,n,4.77,7.12,n,t,z,d,w
2.26,o,g,f,f,f,3.42,14.36,n,f,f,d,u
4.16,s,p,t,d,p,5.31,6.86,n,f,f,d,u
5.39,s,e,t,d,w,7.03,8.71,n,f,f,d,a
3.28,f,w,f,d,w,3.58,6.19,w,f,f,m,a
5.31,b,n,f,no_data,g,8.73,11.65,w,t,z,d,u
5.94,x,r,t,s,w,5.66,14.43,w,f,f,d,a
2.97,b,n,f,a,k,8.46,2.4,g,f,f,g,a
2.52,o,k,f,f,f,3.76,15.44,n,f,f,d,u
4.1,o,w,f,f,f,6.12,33.31,w,t,f,p,a
0.86,b,n,f,no_data,g,3.97,2.6,n,t,f,g,u
2.67,x,w,f,d,w,2.98,2.45,w,f,f,g,u
6.52,x,w,f,d,w,3.54,8.44,w,f,f,g,a
3.69,x,r,f,s,g,5.82,7.03,l,t,e,g,a
3.28,x,y,f,a,w,5.83,3.34,n,t,r,d,u
8.08,x,y,f,p,y,6.04,14.95,y,t,no_data,d,a
10.16,f,b,f,no_data,b,4.76,21.47,w,t,f,d,a
5.47,f,u,f,a,w,4.53,16.04,w,f,f,d,u
3.16,b,p,f,e,n,4.44,3.6,w,t,e,d,u
4.78,f,u,f,a,g,6.83,5.84,u,f,f,d,u
10.92,o,r,f,no_data,o,1.93,19.34,n,f,f,d,a
5.88,x,n,f,a,n,6.36,4.89,g,t,l,d,u
1.67,b,n,f,a,g,5.04,2.11,n,f,f,d,u
14.47,s,n,f,d,y,4.72,26.95,n,f,f,d,a
10.74,f,g,f,d,w,7.16,24.83,w,f,f,l,w
5.45,f,y,f,f,f,3.92,10.24,y,f,f,d,u
8.48,x,r,t,s,w,5.65,18.7,w,f,f,d,a
4.0,f,y,f,s,y,5.55,11.85,y,f,f,d,a
8.69,s,g,t,d,w,5.02,14.26,g,f,f,d,u
5.14,x,w,f,e,p,5.36,12.86,w,t,e,g,a
6.87,x,y,t,p,y,6.69,12.64,y,f,f,d,a
7.43,f,e,f,no_data,w,5.35,23.33,n,t,e,d,a
1.33,c,n,f,a,g,4.88,1.45,g,f,f,d,u
8.91,s,p,t,d,p,7.95,15.26,p,t,f,d,u
3.26,x,w,f,d,r,4.83,6.1,w,f,f,l,a
10.37,f,y,f,no_data,w,7.01,26.03,n,t,e,d,a
5.93,x,e,f,x,w,10.53,6.59,n,f,f,d,u
0.9,x,w,f,a,w,3.18,1.49,e,f,f,d,a
3.44,x,n,f,s,p,5.86,9.21,w,t,z,d,u
10.17,s,u,f,x,n,5.9,20.01,p,f,f,d,a
2.98,o,k,f,f,f,3.04,13.54,n,f,f,d,a
10.82,x,y,f,x,n,6.29,21.95,p,f,f,d,a
8.07,f,w,f,s,w,7.51,30.03,w,f,f,m,s
9.37,x,n,f,a,w,9.53,24.75,w,f,f,d,a
2.86,f,w,f,a,n,4.57,3.5,w,f,f,d,a
3.82,b,n,f,x,p,6.32,4.37,n,f,f,d,a
2.92,s,o,t,d,y,3.13,5.94,n,f,f,d,u
11.34,x,n,t,p,e,7.75,30.08,y,f,f,d,u
9.57,x,y,f,x,w,8.4,22.15,w,f,f,d,u
1.36,x,y,f,d,n,1.75,2.44,n,f,f,h,u
3.49,c,u,f,a,n,3.94,3.74,w,f,f,d,a
3.33,f,g,f,d,w,3.09,8.06,w,f,f,g,a
7.5,x,n,t,x,u,7.19,19.93,g,f,f,d,a
8.32,x,y,f,a,n,8.38,8.21,n,t,z,d,u
9.23,f,n,f,no_data,w,6.78,26.2,n,t,e,d,w
7.63,x,y,f,a,y,8.15,9.69,n,t,no_data,d,u
1.06,x,w,f,a,w,3.03,1.68,n,f,f,l,a
1.63,b,y,f,no_data,n,5.2,2.82,n,f,f,g,u
2.65,o,w,f,f,f,4.75,29.04,w,t,f,d,a
1.88,p,n,f,a,n,7.97,2.55,y,t,e,m,s
2.51,f,n,f,no_data,k,5.24,5.56,w,f,f,d,a
12.74,x,n,t,p,y,10.09,22.22,n,f,f,d,a
10.32,x,n,t,p,y,9.03,22.87,n,f,f,d,u
2.64,o,g,f,f,f,2.09,12.08,n,f,f,d,a
6.95,x,n,f,e,p,4.69,9.5,n,f,f,d,a
4.45,f,b,f,x,y,5.63,4.23,n,f,f,l,a
