cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
6.46,f,o,f,d,o,6.37,12.45,w,f,f,g,a
1.95,b,n,f,no_data,n,6.86,3.28,n,f,f,d,s
8.61,x,y,f,p,y,7.53,15.61,y,t,no_data,d,u
12.11,x,n,t,p,y,8.33,26.7,y,f,f,d,u
1.5,o,n,f,no_data,n,4.54,1.41,n,f,f,d,a
5.94,x,p,f,s,p,5.03,10.26,p,f,f,d,a
7.84,x,y,t,x,y,7.17,16.04,w,f,f,d,u
4.45,x,n,f,x,u,6.9,4.2,w,f,f,d,u
10.45,f,r,f,no_data,w,11.49,16.71,w,t,p,d,u
2.11,b,y,f,no_data,n,5.9,3.01,n,f,f,g,u
8.03,x,w,f,s,w,7.5,31.06,w,f,f,m,s
5.65,x,g,t,s,r,3.99,11.26,w,f,f,d,a
2.0,p,n,f,a,g,6.64,2.66,y,t,e,m,a
6.66,x,y,f,e,w,6.15,12.91,y,t,g,d,a
9.29,x,e,f,no_data,w,7.65,28.7,n,t,e,d,w
4.91,s,n,f,p,n,3.98,6.58,n,t,f,d,u
8.34,p,w,f,e,p,5.11,12.27,w,t,e,m,a
0.97,x,w,f,a,w,3.2,1.28,e,f,f,d,a
5.08,c,y,f,no_data,r,6.47,7.57,w,f,f,d,u
0.67,x,y,f,no_data,y,3.19,0.67,w,f,f,d,u
10.5,p,n,t,e,p,9.34,18.31,w,t,p,l,a
5.3,s,y,f,d,y,3.41,6.6,y,f,f,h,a
7.72,f,o,f,s,y,9.46,13.83,o,f,f,d,a
7.46,p,n,f,a,w,7.89,14.31,w,f,f,d,a
5.65,x,n,f,x,n,4.74,5.46,n,t,r,d,u
11.65,s,w,t,d,y,5.95,24.15,w,f,f,d,u
0.66,x,y,f,no_data,y,3.48,0.7,y,f,f,d,u
5.89,x,y,t,x,y,6.4,16.14,w,f,f,d,u
2.37,p,n,f,a,n,7.91,2.59,y,t,e,m,u
2.27,s,n,f,f,f,6.03,6.24,y,f,f,d,a
9.28,x,g,t,x,u,8.67,20.41,u,f,f,d,a
1.18,s,y,f,f,f,4.11,5.09,y,f,f,d,a
1.44,x,n,f,d,w,5.24,1.86,y,f,f,h,u
4.58,x,r,f,a,r,6.53,9.02,r,f,f,l,u
5.24,x,o,f,e,y,6.99,5.94,k,f,f,g,a
2.65,s,y,f,f,f,6.45,6.64,o,f,f,d,a
7.09,x,n,t,p,g,11.06,24.44,w,f,f,d,a
9.16,s,r,t,d,o,5.45,14.08,w,t,f,d,a
8.14,x,n,f,x,w,9.27,9.64,w,f,f,d,u
0.94,b,g,f,no_data,g,2.67,1.33,w,f,f,d,s
3.94,x,n,f,no_data,n,6.39,6.44,w,f,f,d,u
6.05,x,n,f,x,n,6.44,6.46,n,t,r,d,w
7.49,x,n,f,e,w,6.45,10.47,n,f,f,d,u
1.46,c,n,f,a,w,4.72,1.37,g,f,f,l,u
5.4,x,w,f,no_data,w,3.64,12.69,y,f,f,d,a
3.25,o,k,f,f,f,3.93,16.13,n,f,f,d,u
10.14,x,r,t,d,n,5.73,14.47,n,f,f,d,u
5.82,x,y,f,a,y,4.75,9.41,w,f,f,d,a
4.8,x,w,f,x,g,6.83,4.15,w,f,f,d,a
11.45,o,n,f,f,f,4.09,24.91,n,f,f,d,u
12.9,x,n,f,a,y,4.84,16.27,w,f,f,d,a
8.91,x,p,f,x,w,6.8,15.21,w,f,f,d,u
5.0,x,n,f,a,y,6.05,5.46,o,f,f,d,a
10.4,x,g,t,x,u,9.55,19.64,u,f,f,d,a
3.32,b,k,f,a,n,9.34,2.64,g,f,f,g,a
1.16,x,y,f,f,f,3.67,4.98,y,f,f,d,a
4.68,x,o,f,p,n,6.1,11.33,e,f,f,d,u
3.79,f,u,f,a,g,5.52,5.24,u,f,f,l,a
5.28,f,y,f,x,y,6.38,5.45,y,f,f,d,a
4.7,x,y,f,s,y,4.66,13.94,y,f,f,d,a
1.89,f,y,f,no_data,y,7.88,2.7,y,f,f,g,u
3.49,x,n,f,s,p,3.99,3.21,n,f,f,g,a
3.31,f,n,f,a,p,8.45,4.48,n,f,f,l,a
6.54,x,n,f,s,g,6.65,19.13,u,f,f,g,w
0.62,f,o,f,d,o,3.75,0.89,y,f,f,g,a
2.39,x,e,f,a,w,5.8,2.26,w,f,f,d,u
4.52,b,n,f,a,y,4.62,6.07,n,t,no_data,d,u
4.34,s,n,t,d,w,5.65,4.88,n,f,f,d,a
2.66,c,w,f,a,n,4.16,3.56,w,f,f,d,a
2.84,f,n,t,d,y,3.57,5.95,n,f,f,d,u
1.27,x,n,f,no_data,n,5.31,2.41,n,f,f,g,a
3.08,b,g,f,a,n,10.02,2.6,g,f,f,g,u
8.23,x,n,f,e,w,7.13,12.2,w,t,p,d,a
7.26,f,r,f,no_data,w,11.04,14.73,w,t,g,d,a
3.0,b,k,f,a,k,9.77,2.58,n,f,f,g,a
8.06,f,u,f,s,y,6.2,18.42,u,f,f,d,a
4.16,x,n,f,x,p,7.99,3.86,p,f,f,l,a
3.37,x,e,f,no_data,e,4.38,4.89,e,f,f,d,a
4.73,s,e,t,d,w,4.82,5.27,e,f,f,d,a
7.86,s,w,f,d,p,3.53,10.93,w,f,f,d,a
3.41,s,u,f,a,g,5.0,4.53,u,f,f,l,u
1.54,x,n,f,no_data,k,4.9,2.52,w,f,f,g,u
3.65,b,r,f,s,u,5.67,7.68,n,t,e,d,a
9.66,p,n,t,e,n,10.17,17.8,w,t,r,m,a
2.13,f,y,f,no_data,y,7.05,2.84,y,f,f,g,a
8.75,x,n,t,no_data,w,11.71,19.55,w,t,g,d,a
5.99,b,g,f,no_data,w,10.35,11.77,w,t,z,g,a
4.0,b,n,f,no_data,g,6.05,4.63,w,f,f,d,u
11.69,f,b,f,no_data,b,5.54,20.0,w,t,f,d,a
10.15,x,n,f,p,y,8.61,13.07,n,f,f,g,a
6.86,x,y,t,x,y,7.99,15.44,w,f,f,d,u
2.68,c,u,f,a,w,3.36,3.48,u,f,f,p,a
7.1,x,e,f,x,w,5.59,17.63,w,f,f,d,u
3.13,b,p,f,a,y,5.23,6.35,r,f,f,d,a
6.35,x,n,t,p,g,9.74,23.09,w,f,f,d,a
8.62,s,n,f,s,g,6.52,19.1,u,f,f,g,w
6.29,f,n,f,s,y,5.39,8.29,w,f,f,d,u
0.66,x,o,f,d,o,4.2,0.97,y,f,f,g,a
4.18,x,y,f,no_data,k,9.08,8.21,y,t,z,d,w
6.95,x,y,f,a,n,6.93,7.06,n,t,z,d,a
1.61,f,y,f,no_data,y,6.85,2.77,y,f,f,g,a
8.5,x,n,f,a,w,8.82,23.74,w,f,f,d,u
3.77,x,n,f,p,y,4.43,10.05,y,f,f,d,a
8.48,s,p,t,d,p,7.38,12.58,p,t,f,d,u
3.33,x,o,f,d,y,3.46,5.88,o,f,f,m,a
8.62,f,u,f,s,y,6.6,17.0,y,f,f,d,a
8.29,p,n,f,e,w,8.36,16.11,w,t,p,d,a
12.22,s,p,t,d,o,6.4,18.47,w,f,f,d,a
7.6,f,y,f,x,n,6.3,10.55,w,f,f,d,a
3.51,b,u,f,a,u,5.73,5.04,u,f,f,l,u
8.49,x,n,t,p,n,7.65,17.77,n,t,p,d,a
5.0,x,n,f,s,w,5.15,8.07,w,f,f,d,u
9.37,x,n,f,a,w,11.1,29.8,w,f,f,d,u
3.54,x,p,f,a,e,4.19,6.69,e,f,f,m,a
7.23,f,w,f,s,w,5.71,26.38,w,f,f,d,u
5.07,c,y,f,no_data,n,6.31,7.46,w,f,f,d,a
9.62,x,n,f,x,w,9.96,10.9,w,f,f,d,a
2.9,x,n,f,a,n,4.73,6.01,o,t,z,d,w
1.69,x,n,f,no_data,n,5.02,2.61,n,f,f,g,u
5.15,b,e,f,e,k,7.23,8.04,o,f,f,m,u
0.77,f,n,t,a,p,5.4,0.99,n,f,f,h,u
7.81,x,n,f,p,y,5.71,11.84,n,f,f,h,u
5.51,f,n,f,s,w,5.44,9.41,w,f,f,d,a
3.48,x,w,f,x,p,7.83,4.3,p,f,f,d,u
8.53,f,o,f,s,y,9.37,13.06,n,f,f,d,a
4.66,o,n,f,no_data,w,0.0,0.0,f,f,f,d,a
6.38,x,n,f,x,n,5.89,6.14,n,t,r,d,s
7.2,p,n,f,a,w,6.19,11.5,g,f,f,d,u
2.53,x,n,f,a,p,6.2,2.57,n,f,f,d,a
7.32,x,n,f,s,g,5.83,8.32,n,f,f,d,a
12.5,f,n,t,d,n,6.63,16.31,n,f,f,d,u
3.91,b,n,f,no_data,k,9.08,4.91,w,t,no_data,g,w
6.79,f,n,f,a,y,5.8,6.99,y,t,no_data,d,u
8.44,x,g,t,x,n,10.79,22.16,n,f,f,d,a
11.89,s,n,f,d,w,7.41,24.41,w,f,f,l,a
3.29,s,n,f,f,f,6.46,7.52,o,f,f,d,a
2.49,b,g,f,a,n,8.94,2.43,n,f,f,g,u
3.39,x,n,f,no_data,k,5.73,6.29,w,f,f,d,a
7.8,x,n,f,e,w,6.33,9.64,w,f,f,d,w
3.99,x,w,f,x,w,6.08,3.69,w,f,f,d,a
1.46,x,n,f,no_data,k,5.36,2.64,n,f,f,g,u
6.88,x,n,t,p,y,6.18,15.42,y,f,f,d,a
1.33,b,n,f,a,n,3.94,1.4,n,f,f,g,a
4.96,f,y,f,p,n,3.76,5.18,n,t,f,d,u
1.6,x,n,f,a,w,5.64,1.85,y,f,f,g,u
1.2,x,y,f,f,f,3.91,5.13,y,f,f,d,a
7.31,o,r,f,no_data,y,1.62,16.43,n,f,f,d,w
2.42,x,e,f,a,w,6.4,2.17,n,f,f,d,u
6.63,f,r,f,x,y,5.82,10.47,w,f,f,d,u
5.3,x,w,f,d,r,5.96,7.41,w,f,f,l,a
7.72,o,y,f,no_data,o,1.54,12.52,y,f,f,d,w
4.25,x,y,f,a,y,3.39,8.69,w,f,f,d,a
6.37,s,o,f,d,o,3.08,6.22,y,f,f,d,a
2.77,c,w,f,a,n,3.62,3.6,w,f,f,d,a
3.18,b,n,f,no_data,n,6.04,4.5,w,t,no_data,g,a
1.29,b,n,f,a,n,4.31,1.47,n,f,f,h,a
3.23,x,w,f,d,w,2.76,4.04,w,f,f,m,a
6.61,x,e,t,p,r,5.98,13.11,y,f,f,d,u
5.4,f,w,f,e,p,4.91,13.41,w,t,e,g,a
6.52,x,n,f,a,n,6.42,5.08,g,t,l,d,a
6.59,x,n,f,a,k,7.18,7.61,n,t,z,g,u
4.95,c,n,f,f,f,5.02,18.48,n,f,f,l,s
7.82,x,w,t,no_data,g,8.53,14.66,w,t,l,d,u
5.66,f,g,f,s,g,3.84,9.23,g,f,f,d,a
8.38,p,n,f,a,w,7.5,14.93,g,f,f,g,a
1.1,x,w,f,a,w,3.37,1.67,e,f,f,d,u
10.29,f,r,t,d,n,6.2,15.84,n,f,f,h,u
6.18,x,w,f,e,k,4.01,11.95,w,t,e,m,a
3.36,b,y,f,a,y,5.13,6.33,r,f,f,d,u
6.98,x,n,f,a,n,6.92,6.71,g,t,l,d,w
13.14,s,n,f,a,w,9.68,25.46,w,f,f,l,a
3.23,f,n,f,x,y,3.39,2.28,n,f,f,d,a
3.32,x,y,f,a,w,5.09,3.32,y,t,r,g,a
3.57,c,y,f,no_data,n,6.53,6.89,w,f,f,d,u
1.15,x,w,f,a,w,3.59,1.71,e,f,f,d,a
12.72,f,n,f,e,w,10.87,16.28,w,t,e,d,u
5.06,s,e,t,d,w,5.04,7.16,n,f,f,d,a
3.44,x,o,f,a,e,4.0,5.62,o,f,f,m,a
11.03,f,n,t,e,g,9.27,16.8,w,t,l,m,u
7.25,f,e,f,x,w,5.76,17.85,w,f,f,d,a
0.75,x,y,f,no_data,y,3.64,0.84,w,f,f,d,u
3.46,b,k,f,a,n,8.98,2.43,g,f,f,g,a
1.44,c,n,f,a,w,4.56,1.07,g,f,f,d,a
3.82,x,y,f,a,y,3.89,8.41,w,f,f,d,a
7.53,x,y,f,a,k,9.07,8.38,n,t,z,g,u
10.64,o,e,f,f,f,3.59,23.75,n,f,f,d,u
7.62,p,n,f,e,w,8.19,15.52,w,t,p,d,u
5.63,s,y,f,f,f,6.26,15.89,y,f,f,d,u
10.82,s,y,t,d,o,5.93,14.28,w,t,f,d,u
7.27,f,e,f,s,y,5.9,13.41,e,f,f,d,a
14.16,x,n,t,p,y,9.95,24.8,n,f,f,d,a
10.11,s,n,f,s,g,8.26,22.36,u,f,f,g,a
5.77,x,p,f,s,p,3.46,9.21,p,f,f,d,w
2.67,x,e,f,a,p,8.77,2.67,w,f,f,d,a
7.18,x,n,f,s,g,5.52,7.87,n,f,f,d,a
3.61,b,g,f,a,g,5.94,3.87,n,f,f,d,s
9.7,f,l,f,d,w,2.31,15.54,w,f,f,d,w
6.84,x,w,t,no_data,p,7.58,12.36,w,t,l,g,a
7.42,f,n,f,x,w,11.65,7.89,n,f,f,d,a
9.76,f,n,t,d,n,5.83,13.97,n,f,f,d,a
4.94,f,n,f,x,w,11.65,6.18,n,f,f,d,a
4.03,x,n,f,no_data,n,7.33,6.7,w,f,f,d,a
10.76,s,u,f,s,u,8.29,21.37,b,f,f,d,w
7.22,f,y,f,s,y,6.24,15.58,y,f,f,d,a
4.4,x,n,f,p,n,4.61,11.59,n,f,f,d,a
1.71,b,y,f,no_data,n,5.09,2.54,n,f,f,m,s
3.37,f,n,f,d,p,6.52,3.78,n,f,f,l,a
3.81,f,e,f,e,n,4.77,3.46,w,t,e,d,u
7.61,f,n,f,x,w,7.19,18.22,w,f,f,d,u
3.94,b,n,f,no_data,g,6.47,4.48,w,f,f,d,a
4.46,f,e,f,x,e,5.67,4.8,y,f,f,l,a
8.31,f,n,f,e,p,4.94,13.5,w,t,r,w,u
11.41,f,n,f,e,w,10.86,13.34,w,t,e,d,a
9.07,s,w,t,d,o,6.1,17.27,w,f,f,d,u
1.5,x,y,f,d,n,2.62,2.7,n,f,f,h,u
7.37,f,n,f,s,y,8.88,11.84,o,f,f,d,a
4.98,x,o,f,e,y,7.19,7.01,o,f,f,g,u
5.72,x,y,t,p,y,6.45,13.11,y,f,f,d,a
6.18,c,n,f,f,f,5.89,21.12,n,f,f,l,s
6.74,s,e,t,d,w,6.12,5.1,e,f,f,d,u
1.39,b,n,f,a,n,4.6,1.5,n,f,f,h,u
10.64,x,n,f,p,p,10.12,33.58,n,f,f,d,a
2.26,b,n,f,a,g,4.88,1.88,n,f,f,d,u
2.27,b,n,f,no_data,n,6.6,2.96,n,f,f,g,u
4.52,x,y,f,a,w,4.82,11.67,g,f,f,d,u
13.84,f,l,f,d,w,2.87,18.31,w,f,f,d,w
7.61,x,w,t,no_data,p,8.04,14.25,w,t,l,g,a
5.22,x,o,f,e,k,6.05,7.32,o,f,f,g,a
7.84,f,p,f,s,p,4.78,10.09,p,f,f,d,a
6.36,x,b,f,d,o,6.01,12.73,w,f,f,g,a
5.63,f,w,f,x,w,6.75,4.55,w,f,f,d,a
8.08,x,n,f,x,y,6.77,16.12,y,f,f,d,a
1.45,c,n,f,a,w,4.75,1.36,g,f,f,l,u
9.32,f,b,f,no_data,b,5.38,19.02,w,t,f,d,a
3.33,x,y,f,a,y,3.4,7.61,w,f,f,d,a
1.45,c,n,f,a,w,4.72,1.45,g,f,f,d,u
1.9,x,n,f,no_data,k,5.54,2.74,n,f,f,g,a
4.76,x,n,f,a,n,6.3,4.83,w,t,l,d,u
3.74,x,n,f,no_data,k,6.14,6.72,w,f,f,d,a
4.64,f,n,f,x,p,9.67,4.99,n,f,f,d,u
1.49,x,n,f,no_data,n,4.59,2.43,n,f,f,g,u
1.74,b,n,f,no_data,n,5.38,2.79,n,f,f,m,u
4.49,x,o,f,a,y,6.0,7.61,o,f,f,g,u
1.97,c,w,f,a,w,3.34,3.49,u,f,f,p,u
8.15,f,p,f,s,p,4.94,10.39,p,f,f,d,a
7.14,x,n,f,d,y,5.68,7.26,y,t,no_data,d,u
11.52,x,r,f,no_data,w,11.31,17.17,w,t,p,d,a
11.28,x,y,t,p,e,6.64,18.98,u,f,f,d,a
2.33,o,g,f,f,f,3.32,12.81,n,f,f,d,u
15.28,s,g,f,d,w,7.65,24.59,w,f,f,l,a
2.59,o,g,f,f,f,3.02,15.34,n,f,f,d,a
4.12,b,n,f,no_data,k,9.41,6.17,w,t,no_data,g,w
3.24,x,w,f,d,w,3.02,5.98,w,f,f,g,a
1.79,b,n,f,a,g,5.34,1.85,n,f,f,d,u
10.26,x,r,f,no_data,w,11.79,18.01,w,t,g,d,a
10.07,x,n,f,no_data,w,7.53,24.95,n,t,e,d,a
1.41,b,n,f,a,n,4.53,1.31,n,f,f,d,u
3.29,f,b,f,x,y,3.77,2.73,n,f,f,l,u
7.89,x,y,t,x,y,7.59,16.18,w,f,f,d,u
9.57,x,o,f,a,y,12.26,21.85,y,t,r,d,u
3.91,f,n,f,s,p,4.29,3.18,n,f,f,g,a
5.64,f,e,f,x,w,5.64,17.16,w,f,f,d,u
1.93,c,u,f,a,w,3.59,3.48,u,f,f,d,a
9.91,o,n,f,f,f,3.52,25.74,n,f,f,d,s
5.27,b,n,f,no_data,k,10.01,12.51,w,t,z,g,u
3.92,x,o,f,a,n,4.04,5.3,o,t,z,d,w
7.42,x,y,t,p,y,7.63,14.95,y,f,f,d,u
11.5,x,n,f,s,p,7.32,17.2,n,f,f,d,u
14.51,x,n,t,p,y,8.51,33.26,y,f,f,d,a
9.04,x,w,f,s,w,8.91,31.17,w,f,f,d,u
5.06,x,n,f,x,g,6.96,4.18,w,f,f,d,a
1.72,x,n,f,a,w,6.7,2.6,y,f,f,d,u
11.01,x,w,f,s,y,6.85,16.15,n,f,f,d,u
3.65,f,n,f,a,w,6.38,5.14,n,f,f,d,w
2.43,s,w,f,d,w,2.67,7.78,w,f,f,g,u
1.32,c,n,f,a,w,4.92,1.27,g,f,f,d,a
8.73,o,o,f,no_data,y,1.4,12.3,y,f,f,d,a
3.81,o,r,f,f,f,0.0,0.0,f,t,f,d,w
7.48,x,n,f,a,w,7.36,13.0,g,f,f,d,u
5.29,s,e,t,d,b,6.14,5.96,e,f,f,d,u
1.49,c,n,f,a,g,4.78,1.38,g,f,f,d,u
6.82,x,y,t,p,y,5.77,11.83,e,f,f,d,a
2.96,s,n,t,d,n,3.54,5.09,n,f,f,d,a
7.59,f,y,f,s,y,7.41,16.65,y,f,f,d,a
6.9,f,e,t,d,w,5.88,9.03,e,f,f,d,a
3.91,b,n,f,x,p,6.17,4.58,g,f,f,d,u
6.52,x,r,t,s,r,5.18,13.75,w,f,f,d,u
4.94,b,l,f,s,u,7.19,8.66,n,t,e,d,u
13.88,f,g,f,d,y,2.63,17.8,w,f,f,d,a
10.8,x,y,t,p,o,6.87,22.65,u,f,f,d,u
5.87,x,y,t,x,y,7.06,15.12,w,f,f,d,a
5.25,f,y,f,s,y,4.78,13.48,y,f,f,d,a
3.32,f,p,t,d,p,4.26,6.03,g,f,f,d,a
5.37,x,n,f,a,y,6.11,6.63,y,t,no_data,d,u
8.69,f,n,f,s,g,5.96,17.48,u,f,f,d,a
11.29,x,u,f,x,n,7.95,22.11,p,f,f,d,u
4.74,x,y,f,a,o,5.16,9.38,w,f,f,d,a
7.24,x,g,t,p,g,11.73,22.58,w,f,f,d,a
2.02,x,k,f,a,w,5.55,2.75,w,f,f,g,u
6.14,s,n,t,d,w,7.1,8.83,e,f,f,d,a
8.5,x,n,f,e,w,6.63,10.1,w,f,f,d,a
6.46,x,y,t,x,y,5.76,11.49,w,f,f,d,a
8.37,x,n,t,p,n,6.54,16.36,n,t,p,d,u
7.66,s,o,t,d,o,4.84,11.7,w,t,f,d,u
7.46,x,b,f,x,w,8.08,10.79,n,f,f,l,a
7.34,x,n,t,p,r,5.4,12.43,e,f,f,d,u
5.37,b,w,f,e,w,11.36,12.03,w,t,e,d,a
6.64,s,n,f,d,w,5.48,8.49,w,f,f,h,u
5.32,c,y,f,no_data,r,6.2,6.81,w,f,f,d,a
6.75,f,y,f,a,w,6.85,16.96,g,f,f,d,u
2.71,o,k,f,f,f,3.78,14.36,g,f,f,d,u
1.62,x,n,f,no_data,k,5.47,2.75,n,f,f,g,u
3.36,o,g,f,f,f,0.0,0.0,f,f,f,d,s
5.45,b,n,f,a,y,5.2,5.96,y,t,no_data,d,a
3.86,o,o,f,f,f,0.0,0.0,f,t,f,d,s
4.39,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
8.29,f,r,t,d,n,5.22,14.67,n,f,f,h,a
1.48,b,n,f,a,n,5.11,1.49,n,f,f,g,s
2.71,f,u,f,a,w,3.27,3.59,w,f,f,d,a
4.74,o,n,f,no_data,w,0.0,0.0,f,f,f,d,a
6.4,x,n,f,a,n,5.48,4.89,g,t,l,d,a
6.33,s,y,t,d,o,5.4,12.8,w,t,f,d,a
8.16,x,r,f,no_data,w,11.64,15.3,w,t,g,d,a
5.82,x,n,f,e,p,6.12,9.77,n,f,f,d,u
10.84,x,n,t,e,p,9.39,17.6,w,t,p,d,a
3.35,b,l,f,s,g,6.27,6.67,w,t,e,m,a
1.18,x,n,f,no_data,n,3.51,1.39,n,f,f,d,u
10.85,x,n,t,p,e,7.15,27.12,u,f,f,d,u
7.8,f,n,t,no_data,w,10.63,15.48,w,t,g,d,u
8.03,s,g,t,d,g,4.72,13.96,n,f,f,d,u
3.34,s,y,f,f,f,6.17,7.24,o,f,f,d,a
4.96,f,n,f,p,n,3.32,5.59,n,t,f,d,u
1.28,s,y,f,f,f,3.56,5.51,y,f,f,d,a
6.76,x,y,t,p,y,5.83,11.29,y,f,f,d,u
0.78,b,n,f,no_data,k,2.29,2.16,n,t,f,g,a
2.87,b,r,f,a,r,4.77,5.18,r,f,f,m,u
6.35,x,e,f,a,n,9.27,10.71,e,t,z,d,a
6.74,x,n,f,x,w,11.68,7.23,n,f,f,d,u
3.13,o,g,f,f,f,3.76,14.85,g,f,f,d,a
10.91,f,b,f,no_data,b,4.4,18.79,w,t,f,d,a
4.68,x,w,f,s,p,4.54,3.39,n,f,f,g,u
3.37,f,n,f,no_data,k,6.41,6.5,w,f,f,d,u
5.76,x,g,f,d,w,6.23,9.77,n,f,f,l,a
6.5,x,w,f,e,w,5.79,13.27,y,t,g,d,u
7.13,x,n,f,e,p,5.12,9.89,n,f,f,d,a
1.69,p,n,f,a,g,5.56,2.2,y,t,e,m,u
2.17,x,b,f,no_data,w,6.31,4.19,w,f,f,d,w
10.92,s,n,f,s,b,7.77,21.31,u,f,f,l,w
4.38,f,u,f,a,w,4.86,7.87,w,f,f,d,a
8.32,f,w,f,s,w,5.7,24.07,w,f,f,m,s
6.2,x,w,f,x,n,8.25,10.21,w,t,no_data,g,u
4.79,x,o,f,p,n,5.16,11.16,e,f,f,d,u
4.84,s,n,f,p,n,3.17,5.17,n,t,f,d,u
9.69,x,n,f,p,w,10.53,27.85,n,f,f,d,a
6.41,p,w,f,e,n,5.3,12.21,w,t,e,m,u
15.71,s,w,t,d,n,7.15,27.33,w,f,f,d,u
3.97,x,n,f,p,n,5.24,10.82,y,f,f,d,a
2.96,o,g,f,f,f,4.03,14.76,g,f,f,d,a
13.69,x,y,f,s,p,7.73,17.59,n,f,f,d,u
7.42,x,e,f,x,w,5.5,16.05,w,f,f,d,u
8.09,f,o,f,s,n,9.21,13.61,n,f,f,d,a
11.89,x,o,f,a,y,12.35,26.2,o,t,r,d,w
5.37,x,n,f,d,y,5.27,6.2,n,t,no_data,d,u
5.52,o,g,f,f,f,0.0,0.0,f,t,f,d,u
8.75,x,r,f,no_data,w,11.12,12.88,w,t,g,d,a
8.76,x,g,t,x,u,10.21,20.64,g,f,f,d,a
12.95,x,n,t,p,e,6.23,22.98,y,f,f,d,u
2.45,o,n,f,no_data,w,0.0,0.0,f,f,f,d,u
8.51,s,y,f,x,y,6.83,18.87,y,f,f,d,a
10.48,x,n,f,x,w,10.65,12.6,w,f,f,h,a
7.15,f,e,t,d,w,6.69,9.57,n,f,f,d,a
14.76,s,k,t,d,w,5.02,22.82,r,f,f,l,u
6.15,x,n,f,e,p,6.34,9.64,n,f,f,d,a
5.1,x,y,f,a,y,6.03,7.46,o,f,f,g,u
2.97,x,b,f,no_data,u,7.69,5.13,w,f,f,d,a
16.0,x,n,t,e,w,10.49,18.11,w,t,no_data,d,a
10.32,x,n,t,p,y,7.86,17.95,n,t,p,d,u
13.59,x,n,t,e,w,9.46,16.25,w,t,no_data,d,a
8.16,x,g,t,x,n,7.74,19.43,g,f,f,d,a
3.36,x,n,f,d,o,6.0,6.6,w,f,f,d,a
4.35,x,l,f,a,r,5.36,6.97,w,f,f,d,a
6.67,b,k,f,s,g,5.65,9.36,g,f,f,d,a
3.3,f,n,f,no_data,k,5.39,6.39,w,f,f,d,u
4.99,s,n,f,p,n,3.24,5.47,n,t,f,d,u
8.97,s,p,t,d,p,8.33,14.28,p,t,f,d,a
6.8,f,n,f,s,w,5.89,8.52,n,f,f,g,a
2.8,x,n,f,no_data,k,5.92,6.56,w,f,f,d,a
4.42,x,y,f,a,o,4.09,8.88,w,f,f,d,u
4.11,x,n,f,a,n,5.38,7.02,n,t,z,d,a
3.35,b,n,f,a,k,9.72,2.61,n,f,f,g,a
3.73,s,n,f,f,f,5.64,7.41,o,f,f,d,a
4.16,f,o,f,a,y,5.83,5.12,o,f,f,d,s
4.69,x,y,f,e,w,5.87,11.46,y,t,g,d,u
7.78,s,e,t,d,y,6.2,9.18,n,f,f,d,a
10.59,x,n,t,p,o,8.95,30.2,e,f,f,d,u
5.9,f,y,f,x,y,5.75,15.36,y,f,f,d,a
3.27,x,o,f,a,n,4.47,5.96,n,t,z,d,a
1.54,o,n,f,no_data,n,4.17,1.66,n,f,f,d,s
4.62,f,g,f,s,w,3.96,6.52,w,f,f,d,u
3.14,x,o,f,a,o,3.18,6.09,y,f,f,h,a
9.81,x,o,f,a,y,9.88,21.38,y,t,r,d,u
9.6,x,n,t,p,y,7.43,17.51,n,t,p,d,u
5.88,s,y,f,d,y,4.13,6.94,o,f,f,h,u
2.95,o,g,f,f,f,3.3,15.33,g,f,f,d,u
3.96,b,n,f,a,g,5.82,4.1,g,f,f,d,s
4.9,x,l,f,d,r,6.47,8.7,w,f,f,l,a
4.13,x,n,f,no_data,n,6.4,7.25,w,f,f,d,u
1.57,x,n,f,no_data,k,4.98,2.44,w,f,f,g,u
6.2,s,o,f,d,o,3.89,6.67,y,f,f,d,a
8.53,x,p,f,s,p,5.01,10.24,p,f,f,d,w
4.77,s,y,f,f,f,4.51,13.03,y,f,f,d,a
7.6,x,n,f,a,w,5.39,12.94,g,f,f,g,u
6.92,x,w,t,no_data,w,6.97,11.82,w,t,l,d,a
6.78,x,n,f,e,p,5.55,10.03,n,f,f,d,a
4.11,b,n,f,no_data,g,5.87,4.58,w,f,f,d,u
4.71,c,w,t,x,r,5.83,11.7,w,f,f,g,a
1.39,o,n,f,no_data,n,4.33,1.58,n,f,f,d,w
10.06,f,e,f,a,w,10.37,19.34,n,t,no_data,d,w
5.27,s,y,f,p,n,3.75,6.41,n,t,f,d,u
3.89,o,w,f,no_data,w,0.0,0.0,f,f,f,d,u
4.56,f,g,f,a,g,5.18,3.55,n,f,f,d,a
2.91,x,n,f,a,w,4.76,3.41,n,t,r,g,u
3.34,x,y,f,a,w,5.16,3.25,n,t,r,g,u
7.27,s,n,f,no_data,w,5.01,24.22,n,f,f,d,u
5.09,x,o,f,a,y,4.44,3.66,o,f,f,d,a
4.2,x,y,f,a,y,4.4,10.34,w,f,f,d,a
6.02,b,g,f,s,w,5.11,10.19,g,f,f,d,a
2.58,f,y,f,no_data,y,8.42,3.27,y,f,f,g,u
5.72,f,e,f,x,w,12.28,6.5,n,f,f,d,a
