cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
10.09,f,l,f,d,w,2.41,13.94,w,f,f,d,a
4.37,x,y,f,a,y,5.76,6.6,o,f,f,g,u
3.71,x,n,f,s,p,3.73,2.68,n,f,f,g,a
2.33,x,b,f,no_data,u,5.87,4.45,w,f,f,d,a
4.38,x,n,f,d,o,6.41,8.25,w,f,f,d,w
3.91,x,y,f,a,y,4.84,10.15,w,f,f,d,u
13.53,x,n,t,p,o,8.0,26.52,y,f,f,d,u
9.59,x,n,t,no_data,w,7.82,15.06,w,t,g,d,u
2.61,x,e,f,no_data,e,3.82,4.98,e,f,f,d,a
5.91,x,e,f,a,n,8.38,9.79,e,t,z,d,a
4.49,x,w,f,d,r,5.71,7.6,l,f,f,d,a
3.04,x,e,f,no_data,e,4.65,5.69,e,f,f,d,a
3.02,x,n,f,s,p,5.27,7.61,w,t,z,d,u
11.92,x,r,t,d,n,5.07,25.6,g,f,f,d,u
5.6,x,g,f,s,w,4.68,7.45,w,f,f,d,u
6.33,f,y,f,x,y,5.55,16.38,y,f,f,d,a
11.96,x,n,f,e,w,10.52,14.07,w,t,e,d,u
15.4,f,w,t,e,n,9.84,17.02,w,t,r,m,u
7.16,s,g,f,s,b,7.55,21.18,b,f,f,d,w
6.71,f,n,f,e,n,4.06,12.79,w,t,r,w,u
4.66,o,w,f,no_data,w,0.0,0.0,f,f,f,d,a
1.33,p,g,f,no_data,g,3.43,1.74,w,f,f,d,a
4.68,x,o,f,p,n,4.71,11.58,e,f,f,d,u
7.5,f,n,f,s,w,6.3,10.27,n,f,f,d,u
5.58,b,e,f,e,k,6.69,7.65,y,f,f,g,a
3.16,s,w,f,d,w,3.62,2.59,w,f,f,g,u
3.53,s,y,f,f,f,6.31,7.29,o,f,f,d,a
6.2,x,y,f,a,n,7.57,7.46,n,t,z,d,u
3.77,b,n,f,x,p,5.26,4.74,n,f,f,g,u
8.12,x,n,f,a,w,8.99,16.2,w,f,f,d,a
4.39,x,y,f,a,y,5.71,6.58,o,f,f,g,u
5.94,b,g,f,no_data,g,6.46,10.81,w,t,z,d,s
3.44,b,w,f,x,w,4.86,3.03,y,f,f,g,u
8.02,x,y,t,p,y,8.09,17.05,y,f,f,d,u
1.68,x,n,f,no_data,n,4.58,1.63,n,f,f,d,u
3.79,b,n,f,no_data,n,7.71,5.71,w,t,no_data,g,a
3.94,f,n,f,x,e,5.51,4.86,n,f,f,d,a
4.72,x,r,f,s,g,5.95,7.08,l,t,e,m,u
10.51,s,u,f,s,u,8.45,21.46,b,f,f,l,w
7.73,x,w,t,no_data,w,8.42,12.87,w,t,l,d,u
6.11,c,y,f,no_data,n,7.33,8.27,w,f,f,d,a
4.4,f,n,f,p,n,3.92,5.45,n,t,f,d,u
6.31,s,n,t,d,w,5.78,5.78,e,f,f,d,u
1.61,o,n,f,no_data,n,4.34,1.37,n,f,f,d,s
4.98,x,w,f,x,n,6.66,4.24,w,f,f,d,u
9.44,x,n,f,a,w,10.48,28.62,w,f,f,d,u
3.23,s,n,f,f,f,6.49,6.67,o,f,f,d,a
8.72,x,u,t,x,u,9.24,20.67,u,f,f,d,a
8.6,x,n,t,p,y,7.21,13.37,e,f,f,d,u
8.27,x,y,f,p,y,6.73,14.07,y,t,no_data,d,a
4.16,x,o,f,a,n,4.04,5.22,n,t,z,d,w
4.51,b,n,f,no_data,k,10.61,5.72,w,t,no_data,g,w
3.55,b,y,f,no_data,r,7.31,6.82,y,t,z,d,u
4.5,f,n,f,x,e,5.71,4.87,n,f,f,d,u
4.94,x,y,f,a,y,5.53,6.78,o,f,f,g,u
4.03,f,n,f,s,p,4.64,3.2,n,f,f,g,u
5.85,s,n,f,d,w,4.63,7.42,w,f,f,h,u
8.7,s,o,t,d,o,5.02,12.99,w,t,f,d,a
4.31,f,p,f,x,w,5.59,6.97,w,f,f,d,a
3.33,f,u,f,a,w,3.79,7.63,y,f,f,d,a
8.86,x,w,f,x,w,9.8,12.03,w,f,f,d,u
11.63,f,u,f,s,b,6.24,19.41,u,f,f,d,w
6.0,o,n,f,no_data,w,4.04,20.22,n,f,f,d,u
7.83,p,n,f,p,w,8.13,22.79,n,f,f,d,a
10.19,x,n,t,no_data,w,12.28,17.55,w,t,g,d,a
5.52,o,n,f,no_data,y,1.32,14.04,y,f,f,d,a
3.87,x,e,f,no_data,e,4.47,6.3,e,f,f,d,a
9.74,x,y,f,x,w,7.38,15.2,w,f,f,d,u
6.13,s,n,f,x,y,3.57,14.0,y,f,f,d,a
12.93,f,l,f,s,u,9.33,21.19,b,f,f,l,w
5.13,x,n,f,x,w,8.62,10.06,n,t,no_data,g,a
5.49,f,u,f,a,w,5.57,7.99,y,f,f,d,a
9.12,x,r,f,no_data,w,11.12,15.65,w,t,p,d,a
5.58,s,n,t,d,p,6.75,5.62,n,f,f,d,u
7.58,s,o,t,d,o,4.98,13.32,w,t,f,d,u
2.13,x,k,f,a,p,3.4,2.44,w,f,f,g,u
3.3,s,w,f,a,w,3.86,2.6,w,f,f,g,u
9.06,o,n,f,no_data,w,4.98,24.14,n,f,f,d,a
2.24,x,u,f,no_data,w,6.81,4.52,w,f,f,d,w
11.23,x,n,f,e,p,9.06,11.28,w,f,f,d,w
0.55,x,y,f,no_data,y,3.47,0.75,y,f,f,d,a
8.54,x,y,t,p,e,6.92,20.52,u,f,f,d,u
8.82,x,n,f,p,y,6.87,11.62,n,f,f,h,u
14.21,x,n,t,e,w,10.28,17.41,w,t,no_data,d,u
4.5,f,y,f,p,n,3.28,4.82,n,t,f,d,u
6.89,x,n,t,p,y,5.55,11.52,e,f,f,d,u
7.17,x,g,t,p,g,11.72,24.14,w,f,f,d,u
5.1,c,n,f,e,w,12.28,12.55,n,f,f,d,u
4.42,s,y,f,f,f,6.89,8.49,y,f,f,d,a
3.9,x,o,f,a,y,6.44,6.01,n,f,f,d,w
6.93,f,o,f,s,y,8.74,11.93,n,f,f,d,a
8.61,x,y,t,p,y,6.89,12.89,y,f,f,d,u
9.61,p,n,t,e,p,9.32,17.86,w,t,p,l,a
4.23,f,n,f,s,p,3.97,3.23,n,f,f,g,u
5.36,b,g,f,s,w,5.43,10.5,g,f,f,d,a
14.79,x,w,t,d,n,6.5,26.51,w,f,f,d,u
4.21,s,n,f,f,f,6.33,7.34,y,f,f,d,a
4.92,x,e,f,a,n,7.08,9.11,e,t,z,d,a
5.46,x,n,f,s,n,5.12,7.64,n,f,f,d,a
7.66,x,w,t,no_data,g,7.93,15.03,w,t,l,g,a
11.72,x,n,f,a,w,10.18,32.61,w,f,f,d,u
5.68,p,w,f,e,n,5.83,13.37,w,t,e,g,a
2.95,f,u,t,d,p,4.38,5.89,n,f,f,d,u
11.54,x,n,t,p,e,9.42,29.26,y,f,f,d,a
5.3,x,e,f,e,k,7.99,7.6,y,f,f,m,u
8.16,x,p,f,s,p,4.29,10.16,p,f,f,d,w
0.82,b,n,f,no_data,k,3.45,2.44,n,t,f,g,u
8.18,x,w,f,s,w,6.65,30.35,w,f,f,d,s
7.52,x,w,f,e,n,4.88,13.62,w,t,e,g,u
14.45,s,l,f,s,u,8.77,22.77,b,f,f,l,w
10.22,p,n,f,p,w,11.07,28.71,n,f,f,d,a
3.16,x,y,f,a,w,5.24,3.36,y,t,r,h,u
4.64,x,b,f,x,w,5.09,6.65,w,f,f,d,u
3.32,b,w,f,e,w,4.48,3.56,w,t,e,m,u
9.36,x,n,t,p,y,8.07,18.36,n,t,p,d,u
7.32,x,w,t,no_data,w,8.01,13.98,w,t,l,g,u
12.07,x,r,t,d,n,5.5,14.65,n,f,f,h,a
11.72,x,n,f,e,w,9.03,10.66,n,f,f,d,u
3.38,f,w,f,s,p,3.71,2.75,n,f,f,g,u
3.91,x,p,f,x,w,4.61,6.14,w,f,f,d,a
9.21,x,w,t,no_data,n,8.73,16.67,w,t,l,g,a
6.8,f,o,f,s,n,8.87,12.29,o,f,f,d,a
7.75,b,w,f,e,w,11.8,12.05,w,t,l,d,u
5.24,x,n,f,e,w,10.6,10.2,n,f,f,d,u
1.69,x,n,f,no_data,k,5.07,2.49,n,f,f,g,a
3.04,o,g,f,f,f,0.0,0.0,f,f,f,d,s
7.02,f,e,t,d,y,5.75,9.61,e,f,f,d,a
5.93,f,n,f,e,p,4.7,12.44,w,t,l,w,u
7.61,f,k,f,s,g,5.69,10.32,g,f,f,d,a
7.44,s,e,t,d,w,8.37,11.3,e,f,f,d,a
2.18,x,e,f,a,w,6.64,2.44,w,f,f,d,u
1.67,c,n,f,a,g,5.03,1.31,g,f,f,l,a
5.21,b,e,f,e,y,7.58,7.23,o,f,f,g,u
3.8,s,o,f,d,o,3.18,5.92,o,f,f,h,u
7.6,f,w,f,e,p,5.17,12.83,w,t,e,m,a
6.86,x,w,t,no_data,n,7.15,12.52,w,t,l,g,u
2.92,x,y,f,a,w,5.76,3.64,y,t,r,g,a
4.34,x,r,t,s,r,4.86,15.95,n,f,f,d,u
9.59,f,w,f,s,w,7.46,27.71,w,f,f,d,s
4.05,b,n,f,x,p,5.64,3.87,n,f,f,d,u
4.38,f,y,f,x,e,6.81,5.06,y,f,f,d,u
3.2,x,y,f,a,w,5.88,3.42,y,t,r,h,u
6.62,x,e,f,x,w,11.07,6.24,n,f,f,d,a
9.46,s,g,f,s,p,6.88,17.78,u,f,f,g,a
11.64,s,w,t,d,p,7.0,26.54,w,f,f,d,u
10.9,x,n,t,d,n,6.22,15.73,n,f,f,h,a
5.56,x,n,f,e,w,6.37,10.06,n,f,f,d,u
6.74,f,u,f,a,w,4.61,14.54,w,f,f,d,u
3.62,x,y,f,a,w,5.42,3.65,n,t,r,h,u
3.46,s,w,f,a,p,4.06,2.66,w,f,f,g,u
12.99,f,n,t,d,n,6.54,16.05,n,f,f,h,u
5.22,f,y,f,s,y,4.89,10.53,y,f,f,d,a
5.78,x,n,f,e,w,12.02,13.11,w,f,f,d,u
10.98,f,w,t,e,g,10.95,17.69,w,t,l,m,u
6.83,f,n,f,s,w,5.67,8.63,n,f,f,m,u
5.81,f,n,f,s,w,5.9,9.68,w,f,f,m,a
3.51,f,o,f,a,y,3.55,5.11,y,f,f,m,a
7.66,f,y,f,x,n,6.29,10.16,w,f,f,d,a
11.6,x,n,t,p,y,9.09,22.75,n,f,f,d,a
1.29,f,y,f,f,f,3.74,5.53,y,f,f,d,a
7.05,x,n,f,s,g,5.28,7.51,n,f,f,d,a
2.05,f,l,f,a,p,4.06,2.48,w,f,f,g,u
6.97,x,n,t,d,w,7.4,8.49,e,f,f,d,a
8.5,x,w,t,no_data,p,7.71,13.28,w,t,l,d,u
2.28,b,w,f,no_data,n,6.13,3.5,n,f,f,m,s
1.75,x,y,f,d,n,2.18,2.76,n,f,f,h,u
9.71,x,n,f,s,g,6.03,7.82,n,f,f,d,a
5.48,s,n,f,p,n,3.8,5.83,n,t,f,d,u
3.7,b,g,f,a,g,6.35,3.8,g,f,f,d,a
4.8,x,n,f,a,n,5.34,6.97,o,t,z,d,a
4.38,s,y,f,d,y,2.88,5.72,y,f,f,h,u
6.7,s,w,f,d,p,3.36,7.61,w,f,f,g,a
0.85,p,g,f,no_data,g,3.04,1.34,w,f,f,d,w
1.89,f,l,f,a,w,3.61,2.4,w,f,f,g,u
4.39,x,e,f,no_data,g,3.23,12.09,y,f,f,d,a
1.66,x,n,f,no_data,k,5.24,2.55,n,f,f,g,u
4.53,b,l,f,s,u,5.71,7.61,l,t,e,d,u
2.05,f,l,f,a,w,4.22,2.61,w,f,f,g,u
4.57,x,n,f,p,n,6.89,12.98,e,f,f,d,u
4.1,f,o,f,a,w,6.66,7.16,o,f,f,d,s
4.15,x,w,f,d,r,6.53,7.16,w,f,f,d,u
8.72,s,n,f,s,g,6.75,20.52,u,f,f,d,a
3.08,b,k,f,a,k,9.31,2.51,g,f,f,g,a
3.29,b,y,f,no_data,y,8.09,6.92,y,t,z,d,a
6.35,f,e,f,x,w,7.54,17.17,w,f,f,d,a
1.11,x,w,f,a,w,3.04,1.48,n,f,f,l,a
1.48,x,n,f,no_data,n,3.81,1.28,n,f,f,d,s
11.26,x,g,f,s,y,6.05,15.77,n,f,f,d,u
4.03,b,n,f,no_data,g,6.98,4.58,w,f,f,d,u
3.47,b,n,f,x,p,4.83,3.7,g,f,f,m,u
2.44,o,g,f,f,f,0.0,0.0,f,f,f,d,a
9.55,x,n,t,p,n,8.74,18.82,n,t,p,d,a
3.08,f,n,t,d,y,3.44,5.62,n,f,f,d,a
2.93,b,p,f,a,r,5.04,6.03,r,f,f,d,u
0.75,x,p,f,a,p,3.53,0.98,k,f,f,d,w
3.14,b,n,f,x,w,4.33,2.68,y,f,f,g,a
14.63,x,n,t,e,w,9.78,16.79,w,t,no_data,g,u
6.92,f,w,f,s,w,4.74,23.83,w,f,f,m,s
8.8,f,y,f,a,w,10.29,15.67,n,t,no_data,d,w
6.15,f,y,f,f,f,4.77,14.55,y,f,f,d,u
7.37,x,y,t,p,y,5.03,10.99,e,f,f,d,u
4.79,x,n,f,p,n,7.24,12.48,e,f,f,d,u
5.9,s,u,f,a,w,4.72,9.03,w,f,f,d,u
6.94,x,n,t,d,w,6.35,9.33,n,f,f,d,a
7.66,b,w,f,e,w,12.27,11.96,w,t,l,d,a
3.31,f,w,f,d,w,3.51,9.34,w,f,f,g,u
1.62,b,n,f,a,g,5.16,1.88,g,f,f,d,u
6.3,s,r,t,d,g,4.42,12.05,r,f,f,d,u
4.12,f,u,f,a,w,4.63,7.85,y,f,f,d,u
12.61,f,b,f,d,w,2.48,16.66,w,f,f,d,a
13.55,s,k,f,a,y,8.53,24.82,w,f,f,d,u
9.66,f,b,f,no_data,b,4.26,16.45,w,t,f,d,a
7.66,f,n,f,s,w,6.07,9.6,w,f,f,m,a
2.85,x,y,f,a,w,5.25,3.4,n,t,r,d,a
1.59,b,n,f,a,n,4.91,1.66,n,f,f,h,s
3.65,x,y,f,no_data,y,8.09,6.44,y,t,z,d,u
6.29,f,n,f,s,w,5.66,10.09,n,f,f,m,a
3.34,f,w,f,d,w,3.41,7.64,w,f,f,g,a
2.95,f,n,f,a,p,8.11,4.36,n,f,f,h,u
3.04,x,y,f,a,w,5.13,3.34,y,t,r,g,u
3.66,x,e,f,a,o,4.24,6.35,o,f,f,m,w
4.81,s,e,t,d,w,4.19,4.7,n,f,f,d,a
11.17,x,n,t,p,y,8.45,22.33,n,f,f,d,u
0.82,x,e,f,a,n,3.64,0.97,k,f,f,d,u
5.65,x,n,f,d,y,5.29,9.42,n,f,f,l,w
3.58,x,n,f,a,w,4.75,3.56,y,t,r,d,u
0.92,b,y,f,no_data,g,3.14,2.49,n,t,f,m,u
5.93,x,n,t,s,r,5.95,15.18,w,f,f,d,u
6.45,f,n,f,s,y,7.88,12.47,n,f,f,d,a
2.12,f,n,f,no_data,n,8.14,3.2,y,f,f,g,u
1.5,f,n,f,no_data,g,5.15,2.48,w,f,f,d,w
10.51,x,n,t,p,y,8.77,21.32,n,f,f,d,u
1.02,b,n,f,no_data,k,3.36,2.54,n,t,f,g,u
5.54,x,o,f,p,n,5.09,12.68,n,f,f,d,u
11.35,x,n,t,p,e,8.22,32.21,u,f,f,d,a
1.45,x,n,f,no_data,n,4.27,1.66,n,f,f,d,a
8.09,s,w,t,d,o,6.53,17.37,w,f,f,d,u
6.02,x,b,f,x,w,6.83,9.76,n,f,f,l,a
2.15,p,n,f,a,n,6.61,2.33,y,t,e,m,s
5.48,x,n,f,e,p,4.17,12.39,w,t,l,w,a
5.87,s,y,f,d,o,3.36,5.91,y,f,f,h,a
5.11,o,o,f,f,f,0.0,0.0,f,t,f,d,a
1.23,b,g,f,no_data,g,3.2,1.92,w,f,f,d,w
6.49,x,n,t,p,y,6.71,15.18,y,f,f,d,a
11.25,x,y,t,p,o,8.99,27.48,e,f,f,d,a
2.9,x,g,f,d,w,2.81,7.55,w,f,f,g,a
3.88,x,p,f,x,w,5.33,6.36,w,f,f,d,a
8.62,s,p,t,d,p,7.72,11.54,p,t,f,d,a
11.93,p,n,t,e,g,10.83,17.04,w,t,r,m,u
9.34,s,n,f,no_data,w,5.35,26.89,n,f,f,d,u
10.49,s,w,t,d,p,4.62,22.15,w,f,f,d,u
4.09,f,p,t,d,p,4.69,5.78,n,f,f,d,u
5.65,x,y,t,p,y,7.21,14.29,y,f,f,d,u
7.44,f,e,f,x,w,6.22,17.5,w,f,f,d,a
8.38,x,y,f,p,y,7.78,15.9,y,t,no_data,d,a
3.42,b,n,f,a,g,5.91,3.57,n,f,f,d,a
2.98,f,w,f,d,w,2.92,6.41,w,f,f,g,u
1.09,x,w,f,a,w,2.84,1.45,n,f,f,d,u
7.43,x,y,f,f,f,5.91,13.58,y,f,f,d,a
8.09,s,n,t,d,w,4.75,13.9,g,f,f,d,u
1.37,x,n,f,no_data,n,3.87,1.58,n,f,f,d,s
16.07,x,n,t,e,w,8.87,15.99,w,t,no_data,g,u
3.73,x,n,f,s,p,6.13,8.71,w,t,z,d,u
6.22,x,y,f,e,w,5.93,13.0,w,t,g,d,u
6.79,f,y,f,x,y,6.11,11.58,w,f,f,d,a
9.82,x,o,f,a,y,11.75,23.79,y,t,r,d,w
4.14,s,u,f,a,w,4.23,8.19,w,f,f,d,u
6.07,x,r,t,s,w,4.04,12.2,n,f,f,d,a
3.94,o,y,f,f,f,0.0,0.0,f,t,f,d,u
6.98,x,n,f,s,n,5.96,8.55,n,f,f,d,a
3.83,b,u,f,a,g,5.82,6.12,u,f,f,l,a
4.86,o,n,f,no_data,w,0.0,0.0,f,f,f,d,a
2.25,f,l,f,a,p,4.54,2.51,w,f,f,g,a
2.52,f,n,f,d,p,4.96,3.42,n,f,f,l,u
6.91,x,w,f,d,w,3.37,8.18,w,f,f,d,a
8.23,x,w,t,no_data,w,8.02,14.38,w,t,l,g,u
4.48,f,g,f,s,w,3.92,6.26,w,f,f,d,a
2.38,f,n,f,no_data,n,7.57,3.37,y,f,f,g,a
8.62,x,y,f,a,o,11.52,22.67,y,t,r,d,u
1.09,x,w,f,a,w,3.18,1.63,e,f,f,l,a
2.55,x,n,f,a,w,7.97,2.49,w,f,f,d,u
5.79,x,n,t,d,n,5.88,7.8,e,f,f,d,a
4.6,x,w,f,x,n,8.18,9.04,w,t,no_data,d,s
9.44,x,n,t,p,o,7.56,26.86,e,f,f,d,a
5.36,f,n,f,e,p,4.3,11.5,w,t,l,w,u
9.35,x,u,f,a,w,4.56,14.26,w,f,f,d,u
3.67,x,y,f,a,w,4.99,3.46,n,t,r,h,u
8.78,f,u,f,x,n,7.12,20.95,p,f,f,d,w
3.32,f,w,f,d,w,3.0,4.97,w,f,f,m,w
4.17,c,y,f,no_data,n,6.42,6.77,w,f,f,d,a
7.16,x,e,f,a,w,8.47,10.91,n,t,z,d,a
9.87,s,r,f,x,n,7.6,25.04,p,f,f,d,w
4.14,c,y,t,x,p,5.74,11.9,w,f,f,g,a
7.06,x,g,t,p,g,10.06,24.3,w,f,f,d,u
11.82,x,l,f,x,w,7.8,26.44,w,f,f,d,a
7.03,x,e,t,p,y,5.42,11.6,y,f,f,d,a
3.7,s,y,f,f,f,4.53,15.72,y,f,f,d,a
1.01,x,w,f,a,w,2.87,1.39,n,f,f,d,u
4.23,x,e,f,a,e,5.05,6.55,o,f,f,g,u
3.16,x,o,f,a,y,3.0,5.2,o,f,f,h,a
5.48,s,n,f,x,y,5.19,12.47,y,f,f,d,a
12.76,x,n,t,p,y,9.95,24.37,n,f,f,d,u
15.1,x,n,t,p,y,9.58,30.73,y,f,f,d,u
4.21,o,n,f,f,f,5.51,20.25,n,f,f,d,s
6.8,x,e,f,x,w,7.0,17.96,w,f,f,d,a
1.49,x,y,f,a,w,5.42,2.32,y,f,f,d,a
3.14,f,b,f,x,w,4.62,3.24,n,f,f,l,a
4.25,b,n,f,x,w,5.61,3.44,y,f,f,g,u
3.84,x,w,f,a,r,4.78,6.15,r,f,f,l,u
12.15,x,n,f,a,w,11.0,30.19,w,f,f,d,u
3.03,f,n,f,no_data,k,6.11,5.69,w,f,f,d,a
8.13,x,r,t,s,r,4.91,16.07,w,f,f,d,a
10.31,x,n,f,s,y,7.27,17.65,n,f,f,d,u
13.13,s,n,f,a,w,8.54,24.32,w,f,f,d,w
3.96,x,o,f,a,y,5.72,7.18,o,f,f,g,u
9.25,x,w,t,no_data,w,7.6,15.24,w,t,l,d,a
11.63,s,g,f,s,u,8.71,21.67,u,f,f,l,w
2.55,f,w,f,d,w,2.87,7.16,w,f,f,g,a
3.26,f,n,f,x,y,4.37,2.92,n,f,f,l,u
3.31,x,n,f,p,n,4.97,10.12,y,f,f,d,a
5.6,x,n,f,s,g,4.68,7.08,n,f,f,d,w
7.92,x,y,f,s,y,5.48,13.09,y,f,f,d,a
1.41,b,n,f,a,n,4.49,1.62,n,f,f,d,s
10.85,x,n,t,no_data,w,12.36,19.14,w,t,g,d,a
3.27,f,u,f,a,w,4.47,7.9,w,f,f,d,u
1.08,x,w,f,a,w,2.97,1.59,e,f,f,l,a
1.52,x,n,f,a,w,5.43,1.77,y,f,f,g,a
11.91,x,n,f,e,w,11.11,15.2,w,t,g,d,u
0.87,f,o,f,d,o,6.13,1.16,o,f,f,g,a
6.17,f,w,f,e,n,4.93,12.6,w,t,e,m,a
3.6,b,u,f,a,u,5.21,5.5,u,f,f,l,a
9.3,s,g,f,s,b,7.01,20.89,b,f,f,d,w
8.82,f,n,t,no_data,w,10.5,18.64,w,t,g,d,a
8.94,f,r,f,x,n,6.29,11.18,w,f,f,d,u
5.44,f,w,f,e,k,4.77,13.05,w,t,e,g,u
3.6,s,n,t,d,w,5.65,5.09,n,f,f,d,a
9.12,f,o,f,s,y,9.94,13.05,o,f,f,d,a
11.58,x,y,f,x,w,7.73,22.91,w,f,f,d,a
9.73,x,n,t,p,y,9.91,22.65,n,f,f,d,u
3.44,x,n,f,p,e,4.74,10.23,n,f,f,d,a
8.8,x,y,f,x,w,6.62,19.37,w,f,f,d,a
1.11,f,y,f,f,f,2.98,4.87,y,f,f,d,u
3.31,b,n,f,no_data,w,6.14,4.54,w,f,f,d,a
1.98,b,n,f,no_data,n,5.59,2.66,w,f,f,d,a
1.01,p,w,f,no_data,g,3.18,1.7,w,f,f,d,w
7.68,x,n,f,a,n,11.95,15.31,n,f,f,h,a
9.5,p,n,t,e,p,8.99,16.52,w,t,l,l,a
10.23,x,n,f,a,w,11.33,32.6,w,f,f,d,a
7.53,x,w,f,e,w,6.11,12.77,y,t,g,d,a
9.19,x,n,f,e,p,6.11,9.17,w,f,f,d,w
6.86,x,n,f,a,k,8.69,8.54,n,t,z,d,a
8.34,s,w,t,d,o,7.58,18.41,w,f,f,d,a
8.91,x,n,f,a,w,8.79,15.76,g,f,f,d,u
3.75,b,w,f,x,w,4.94,3.46,y,f,f,g,a
1.22,s,y,f,f,f,3.72,5.18,y,f,f,d,a
6.48,o,n,f,no_data,w,3.5,22.43,n,f,f,d,a
8.26,f,y,f,x,y,5.96,16.94,y,f,f,d,a
8.66,x,n,f,e,p,7.98,10.57,w,f,f,d,a
10.47,s,w,t,d,w,5.99,26.11,w,f,f,d,u
2.31,p,n,f,a,n,6.87,2.57,y,t,e,m,s
12.24,x,n,t,p,y,9.03,23.13,n,f,f,d,u
4.47,f,e,f,x,y,7.03,5.26,n,f,f,l,a
4.02,b,y,f,no_data,y,10.58,9.29,y,t,z,d,w
3.48,b,n,f,no_data,g,5.37,4.46,w,f,f,d,u
3.3,b,g,f,a,n,8.82,2.49,n,f,f,g,u
6.02,f,k,f,s,g,4.47,9.43,g,f,f,d,u
6.07,x,y,f,e,w,5.71,10.81,w,t,g,d,a
4.38,x,w,f,no_data,r,3.69,11.66,y,f,f,d,a
1.89,b,n,f,a,g,4.86,1.65,g,f,f,d,u
3.16,o,g,f,f,f,0.0,0.0,f,f,f,d,u
9.81,x,y,f,a,n,11.0,12.85,y,t,no_data,d,a
14.18,s,r,t,d,b,5.18,26.25,g,f,f,g,u
1.23,c,n,f,a,g,4.96,1.34,g,f,f,d,a
6.32,x,e,f,a,g,7.36,8.28,y,t,z,d,a
8.33,s,p,t,d,p,7.26,13.71,p,t,f,d,u
10.77,o,n,f,f,f,3.7,24.63,n,f,f,d,u
0.58,f,o,f,d,o,4.63,0.85,y,f,f,g,u
2.87,o,g,f,f,f,2.78,15.36,n,f,f,d,a
3.66,b,n,f,no_data,w,7.04,4.75,w,f,f,d,a
6.99,x,n,f,x,w,7.68,14.81,w,f,f,d,a
9.66,p,n,t,e,p,9.05,16.92,w,t,p,d,a
6.6,x,w,f,d,p,3.65,9.82,w,f,f,d,u
5.79,x,e,f,a,w,8.53,12.58,n,t,no_data,d,w
3.03,s,y,f,f,f,6.29,5.79,o,f,f,d,a
3.89,s,n,f,f,f,6.6,7.34,y,f,f,d,a
10.92,s,y,f,x,n,7.87,24.05,n,f,f,d,w
4.6,x,w,f,x,n,7.98,8.29,n,t,no_data,g,s
0.93,x,e,t,a,w,5.47,1.02,n,f,f,d,a
6.83,x,n,f,a,k,8.67,7.61,n,t,z,g,a
0.68,x,y,f,no_data,y,3.53,0.73,y,f,f,d,u
5.32,x,n,f,x,w,5.82,6.01,n,t,r,d,w
10.73,o,e,f,f,f,3.83,24.3,n,f,f,d,s
2.87,f,o,t,d,y,2.77,5.24,n,f,f,d,u
13.98,f,n,f,d,y,5.37,28.53,n,f,f,d,a
4.95,o,w,f,no_data,w,0.0,0.0,f,f,f,d,u
8.2,x,r,t,s,w,7.0,16.58,w,f,f,d,u
6.51,x,e,f,a,g,8.08,10.42,n,t,z,d,a
7.19,s,g,t,d,g,4.39,11.49,n,f,f,d,a
5.65,s,e,t,d,w,5.77,5.39,n,f,f,d,a
8.94,s,p,t,d,p,7.95,14.31,p,t,f,d,u
12.21,x,n,t,p,y,8.18,22.96,n,f,f,d,u
9.03,s,n,f,s,g,6.52,21.41,u,f,f,g,a
0.94,f,o,f,d,o,4.7,1.04,y,f,f,g,a
11.12,f,b,f,d,y,2.38,14.46,w,f,f,d,w
12.92,x,n,t,p,o,7.05,25.76,y,f,f,d,a
0.71,x,o,f,no_data,y,3.55,0.84,y,f,f,d,a
12.19,x,o,f,a,y,11.88,21.3,y,t,r,d,w
5.31,x,o,f,e,k,8.18,7.12,y,f,f,g,a
10.46,x,y,t,p,o,8.8,30.23,e,f,f,d,u
4.71,b,n,f,a,g,5.74,3.8,n,f,f,d,a
6.67,f,u,f,s,y,6.35,17.34,y,f,f,d,a
3.4,x,n,f,a,w,5.0,3.56,y,t,r,g,u
3.87,f,u,f,a,w,4.07,7.03,w,f,f,d,a
3.05,f,n,f,d,p,7.92,3.83,n,f,f,l,a
4.5,f,n,f,s,y,3.95,6.88,w,f,f,d,a
2.8,x,n,f,s,n,5.48,8.63,w,t,z,d,a
7.25,x,y,f,a,n,8.78,8.18,n,t,z,g,u
13.02,f,y,f,a,w,9.07,16.96,n,t,no_data,d,u
0.68,x,o,f,d,o,4.76,1.0,y,f,f,g,a
8.42,x,n,t,s,w,7.16,17.21,w,f,f,d,a
6.37,x,n,f,a,k,7.8,7.07,n,t,z,d,a
8.03,s,e,t,d,w,5.85,7.88,e,f,f,d,u
1.4,x,n,f,no_data,k,4.82,2.5,n,f,f,g,u
7.92,s,n,t,d,w,4.43,11.89,r,f,f,d,a
10.41,x,n,t,p,y,7.41,22.65,n,f,f,d,u
9.17,s,n,f,no_data,w,4.77,21.94,n,f,f,d,u
3.3,f,u,f,a,g,6.07,6.22,u,f,f,l,a
3.78,o,w,f,f,f,5.55,30.56,w,t,f,p,u
7.43,x,y,f,no_data,w,6.52,21.63,n,t,e,d,w
6.71,c,y,f,no_data,r,7.42,8.98,w,f,f,d,a
